cell_value,time_slot_id,error_data,category_code,seasonally_adj,data_type_code,time,us
117155,0,no,441X,no,SM,2023-10,1
112744,0,no,441X,no,SM,2023-11,1
119701,0,no,441X,no,SM,2023-12,1
11369,0,no,442,no,SM,2023-01,1
10919,0,no,442,no,SM,2023-02,1
12450,0,no,442,no,SM,2023-03,1
11091,0,no,442,no,SM,2023-04,1
11732,0,no,442,no,SM,2023-05,1
11689,0,no,442,no,SM,2023-06,1
11169,0,no,442,no,SM,2023-07,1
11906,0,no,442,no,SM,2023-08,1
11462,0,no,442,no,SM,2023-09,1
10894,0,no,442,no,SM,2023-10,1
12134,0,no,442,no,SM,2023-11,1
11847,0,no,442,no,SM,2023-12,1
7534,0,no,443,no,SM,2023-01,1
6858,0,no,443,no,SM,2023-02,1
7508,0,no,443,no,SM,2023-03,1
6692,0,no,443,no,SM,2023-04,1
7279,0,no,443,no,SM,2023-05,1
7359,0,no,443,no,SM,2023-06,1
7205,0,no,443,no,SM,2023-07,1
7685,0,no,443,no,SM,2023-08,1
7533,0,no,443,no,SM,2023-09,1
7441,0,no,443,no,SM,2023-10,1
8792,0,no,443,no,SM,2023-11,1
10014,0,no,443,no,SM,2023-12,1
54876,0,no,722,no,SM,2021-01,1
52477,0,no,722,no,SM,2021-02,1
67477,0,no,722,no,SM,2021-03,1
69514,0,no,722,no,SM,2021-04,1
74821,0,no,722,no,SM,2021-05,1
74827,0,no,722,no,SM,2021-06,1
78646,0,no,722,no,SM,2021-07,1
76322,0,no,722,no,SM,2021-08,1
72858,0,no,722,no,SM,2021-09,1
76396,0,no,722,no,SM,2021-10,1
71140,0,no,722,no,SM,2021-11,1
75259,0,no,722,no,SM,2021-12,1
34617,0,no,446,no,SM,2023-01,1
32735,0,no,446,no,SM,2023-02,1
36645,0,no,446,no,SM,2023-03,1
34595,0,no,446,no,SM,2023-04,1
36924,0,no,446,no,SM,2023-05,1
36375,0,no,446,no,SM,2023-06,1
34589,0,no,446,no,SM,2023-07,1
37069,0,no,446,no,SM,2023-08,1
35946,0,no,446,no,SM,2023-09,1
38434,0,no,446,no,SM,2023-10,1
37118,0,no,446,no,SM,2023-11,1
40663,0,no,446,no,SM,2023-12,1
63726,0,no,4451,no,SM,2021-01,1
58205,0,no,4451,no,SM,2021-02,1
63878,0,no,4451,no,SM,2021-03,1
62860,0,no,4451,no,SM,2021-04,1
67281,0,no,4451,no,SM,2021-05,1
65880,0,no,4451,no,SM,2021-06,1
68155,0,no,4451,no,SM,2021-07,1
67712,0,no,4451,no,SM,2021-08,1
66212,0,no,4451,no,SM,2021-09,1
68755,0,no,4451,no,SM,2021-10,1
68082,0,no,4451,no,SM,2021-11,1
72678,0,no,4451,no,SM,2021-12,1
516870,0,no,44X72,no,SM,2021-01,1
490015,0,no,44X72,no,SM,2021-02,1
628208,0,no,44X72,no,SM,2021-03,1
624124,0,no,44X72,no,SM,2021-04,1
640252,0,no,44X72,no,SM,2021-05,1
632509,0,no,44X72,no,SM,2021-06,1
630840,0,no,44X72,no,SM,2021-07,1
626217,0,no,44X72,no,SM,2021-08,1
601146,0,no,44X72,no,SM,2021-09,1
629125,0,no,44X72,no,SM,2021-10,1
644748,0,no,44X72,no,SM,2021-11,1
700404,0,no,44X72,no,SM,2021-12,1
8338,0,no,4521E,no,SM,2021-01,1
7964,0,no,4521E,no,SM,2021-02,1
10855,0,no,4521E,no,SM,2021-03,1
10073,0,no,4521E,no,SM,2021-04,1
11268,0,no,4521E,no,SM,2021-05,1
10858,0,no,4521E,no,SM,2021-06,1
11044,0,no,4521E,no,SM,2021-07,1
11479,0,no,4521E,no,SM,2021-08,1
10265,0,no,4521E,no,SM,2021-09,1
11142,0,no,4521E,no,SM,2021-10,1
13011,0,no,4521E,no,SM,2021-11,1
17193,0,no,4521E,no,SM,2021-12,1
35195,0,no,444,no,SM,2023-01,1
34065,0,no,444,no,SM,2023-02,1
41869,0,no,444,no,SM,2023-03,1
43232,0,no,444,no,SM,2023-04,1
50535,0,no,444,no,SM,2023-05,1
46360,0,no,444,no,SM,2023-06,1
41865,0,no,444,no,SM,2023-07,1
43921,0,no,444,no,SM,2023-08,1
39883,0,no,444,no,SM,2023-09,1
41941,0,no,444,no,SM,2023-10,1
39719,0,no,444,no,SM,2023-11,1
36580,0,no,444,no,SM,2023-12,1
78858,0,no,445,no,SM,2023-01,1
74164,0,no,445,no,SM,2023-02,1
80812,0,no,445,no,SM,2023-03,1
83500,0,no,445,no,SM,2023-05,1
81316,0,no,445,no,SM,2023-06,1
83201,0,no,445,no,SM,2023-07,1
82889,0,no,445,no,SM,2023-08,1
81437,0,no,445,no,SM,2023-10,1
83365,0,no,445,no,SM,2023-11,1
89248,0,no,445,no,SM,2023-12,1
71701,0,no,4451,no,SM,2023-01,1
67024,0,no,4451,no,SM,2023-02,1
72939,0,no,4451,no,SM,2023-03,1
71746,0,no,4451,no,SM,2023-04,1
74846,0,no,4451,no,SM,2023-05,1
72659,0,no,4451,no,SM,2023-06,1
74481,0,no,4451,no,SM,2023-07,1
74491,0,no,4451,no,SM,2023-08,1
72346,0,no,4451,no,SM,2023-09,1
73031,0,no,4451,no,SM,2023-10,1
74319,0,no,4451,no,SM,2023-11,1
77799,0,no,4451,no,SM,2023-12,1
514659,0,no,44000,no,SM,2022-01,1
505128,0,no,44000,no,SM,2022-02,1
595064,0,no,44000,no,SM,2022-03,1
592577,0,no,44000,no,SM,2022-04,1
612080,0,no,44000,no,SM,2022-05,1
605074,0,no,44000,no,SM,2022-06,1
595135,0,no,44000,no,SM,2022-07,1
608423,0,no,44000,no,SM,2022-08,1
572457,0,no,44000,no,SM,2022-09,1
591560,0,no,44000,no,SM,2022-10,1
599732,0,no,44000,no,SM,2022-11,1
649106,0,no,44000,no,SM,2022-12,1
113333,0,no,441,no,SM,2022-01,1
116674,0,no,441,no,SM,2022-02,1
139701,0,no,441,no,SM,2022-03,1
136612,0,no,441,no,SM,2022-04,1
131300,0,no,441,no,SM,2022-05,1
131679,0,no,441,no,SM,2022-06,1
126681,0,no,441,no,SM,2022-07,1
135145,0,no,441,no,SM,2022-08,1
124441,0,no,441,no,SM,2022-09,1
125889,0,no,441,no,SM,2022-10,1
117067,0,no,441,no,SM,2022-11,1
122488,0,no,441,no,SM,2022-12,1
104309,0,no,441X,no,SM,2022-01,1
107855,0,no,441X,no,SM,2022-02,1
6940,0,no,443,no,SM,2022-01,1
6678,0,no,443,no,SM,2022-02,1
7928,0,no,443,no,SM,2022-03,1
7495,0,no,443,no,SM,2022-04,1
7508,0,no,443,no,SM,2022-05,1
7408,0,no,443,no,SM,2022-06,1
7553,0,no,443,no,SM,2022-07,1
7871,0,no,443,no,SM,2022-08,1
7639,0,no,443,no,SM,2022-09,1
7379,0,no,443,no,SM,2022-10,1
8482,0,no,443,no,SM,2022-11,1
9879,0,no,443,no,SM,2022-12,1
75835,0,no,445,no,SM,2022-01,1
70170,0,no,445,no,SM,2022-02,1
77254,0,no,445,no,SM,2022-03,1
77575,0,no,445,no,SM,2022-04,1
80922,0,no,445,no,SM,2022-05,1
80350,0,no,445,no,SM,2022-06,1
82264,0,no,445,no,SM,2022-07,1
80787,0,no,445,no,SM,2022-08,1
78949,0,no,445,no,SM,2022-09,1
81585,0,no,445,no,SM,2022-10,1
82605,0,no,445,no,SM,2022-11,1
88889,0,no,445,no,SM,2022-12,1
68937,0,no,4451,no,SM,2022-01,1
63196,0,no,4451,no,SM,2022-02,1
69522,0,no,4451,no,SM,2022-03,1
69606,0,no,4451,no,SM,2022-04,1
72084,0,no,4451,no,SM,2022-06,1
73784,0,no,4451,no,SM,2022-07,1
72509,0,no,4451,no,SM,2022-08,1
70876,0,no,4451,no,SM,2022-09,1
47820,0,no,447,no,SM,2022-01,1
48184,0,no,447,no,SM,2022-02,1
62551,0,no,447,no,SM,2022-03,1
63119,0,no,447,no,SM,2022-04,1
70946,0,no,447,no,SM,2022-05,1
73236,0,no,447,no,SM,2022-06,1
71963,0,no,447,no,SM,2022-07,1
65938,0,no,447,no,SM,2022-08,1
59855,0,no,447,no,SM,2022-09,1
62655,0,no,447,no,SM,2022-10,1
57302,0,no,447,no,SM,2022-11,1
52513,0,no,447,no,SM,2022-12,1
468218,0,no,44Y72,no,SM,2022-01,1
536435,0,no,44Y72,no,SM,2022-03,1
539015,0,no,44Y72,no,SM,2022-04,1
567280,0,no,44Y72,no,SM,2022-05,1
557549,0,no,44Y72,no,SM,2022-06,1
554419,0,no,44Y72,no,SM,2022-07,1
531421,0,no,44Y72,no,SM,2022-09,1
552181,0,no,44Y72,no,SM,2022-10,1
562737,0,no,44Y72,no,SM,2022-11,1
613813,0,no,44Y72,no,SM,2022-12,1
49965,0,no,447,no,SM,2023-01,1
47390,0,no,447,no,SM,2023-02,1
54314,0,no,447,no,SM,2023-03,1
53346,0,no,447,no,SM,2023-04,1
56449,0,no,447,no,SM,2023-05,1
55937,0,no,447,no,SM,2023-06,1
56552,0,no,447,no,SM,2023-07,1
60506,0,no,447,no,SM,2023-08,1
57794,0,no,447,no,SM,2023-09,1
57768,0,no,447,no,SM,2023-10,1
51431,0,no,447,no,SM,2023-11,1
48692,0,no,447,no,SM,2023-12,1
19118,0,no,448,no,SM,2023-01,1
20666,0,no,448,no,SM,2023-02,1
24232,0,no,448,no,SM,2023-04,1
26096,0,no,448,no,SM,2023-05,1
24364,0,no,448,no,SM,2023-06,1
24911,0,no,448,no,SM,2023-07,1
26657,0,no,448,no,SM,2023-08,1
23332,0,no,448,no,SM,2023-09,1
23933,0,no,448,no,SM,2023-10,1
28580,0,no,448,no,SM,2023-11,1
40684,0,no,448,no,SM,2023-12,1
460301,0,no,44W72,no,SM,2023-01,1
441288,0,no,44W72,no,SM,2023-02,1
497404,0,no,44W72,no,SM,2023-03,1
488290,0,no,44W72,no,SM,2023-04,1
523360,0,no,44W72,no,SM,2023-05,1
507125,0,no,44W72,no,SM,2023-06,1
516521,0,no,44W72,no,SM,2023-08,1
491023,0,no,44W72,no,SM,2023-09,1
511069,0,no,44W72,no,SM,2023-10,1
532851,0,no,44W72,no,SM,2023-11,1
586979,0,no,44W72,no,SM,2023-12,1
510266,0,no,44Y72,no,SM,2023-01,1
488678,0,no,44Y72,no,SM,2023-02,1
551718,0,no,44Y72,no,SM,2023-03,1
541636,0,no,44Y72,no,SM,2023-04,1
579809,0,no,44Y72,no,SM,2023-05,1
563062,0,no,44Y72,no,SM,2023-06,1
561498,0,no,44Y72,no,SM,2023-07,1
577027,0,no,44Y72,no,SM,2023-08,1
548817,0,no,44Y72,no,SM,2023-09,1
568837,0,no,44Y72,no,SM,2023-10,1
584282,0,no,44Y72,no,SM,2023-11,1
635671,0,no,44Y72,no,SM,2023-12,1
6759,0,no,451,no,SM,2023-02,1
8203,0,no,451,no,SM,2023-03,1
7918,0,no,451,no,SM,2023-04,1
8291,0,no,451,no,SM,2023-05,1
8590,0,no,451,no,SM,2023-06,1
8470,0,no,451,no,SM,2023-07,1
9194,0,no,451,no,SM,2023-08,1
8209,0,no,451,no,SM,2023-09,1
7924,0,no,451,no,SM,2023-10,1
9411,0,no,451,no,SM,2023-11,1
11911,0,no,451,no,SM,2023-12,1
66326,0,no,452,no,SM,2023-01,1
64211,0,no,452,no,SM,2023-02,1
69256,0,no,452,no,SM,2023-03,1
74795,0,no,452,no,SM,2023-05,1
73294,0,no,452,no,SM,2023-06,1
73787,0,no,452,no,SM,2023-07,1
75414,0,no,452,no,SM,2023-08,1
73832,0,no,452,no,SM,2023-10,1
77921,0,no,452,no,SM,2023-11,1
92667,0,no,452,no,SM,2023-12,1
17704,0,no,448,no,SM,2022-01,1
20012,0,no,448,no,SM,2022-02,1
25095,0,no,448,no,SM,2022-03,1
25224,0,no,448,no,SM,2022-04,1
26156,0,no,448,no,SM,2022-05,1
24338,0,no,448,no,SM,2022-06,1
24530,0,no,448,no,SM,2022-07,1
25651,0,no,448,no,SM,2022-08,1
23152,0,no,448,no,SM,2022-09,1
24243,0,no,448,no,SM,2022-10,1
28045,0,no,448,no,SM,2022-11,1
39263,0,no,448,no,SM,2022-12,1
533731,0,no,44Z72,no,SM,2022-01,1
526480,0,no,44Z72,no,SM,2022-02,1
613585,0,no,44Z72,no,SM,2022-03,1
612508,0,no,44Z72,no,SM,2022-04,1
627634,0,no,44Z72,no,SM,2022-05,1
615992,0,no,44Z72,no,SM,2022-06,1
609137,0,no,44Z72,no,SM,2022-07,1
628287,0,no,44Z72,no,SM,2022-08,1
596007,0,no,44Z72,no,SM,2022-09,1
615415,0,no,44Z72,no,SM,2022-10,1
622502,0,no,44Z72,no,SM,2022-11,1
683788,0,no,44Z72,no,SM,2022-12,1
12672,0,no,453,no,SM,2023-01,1
12241,0,no,453,no,SM,2023-02,1
13978,0,no,453,no,SM,2023-03,1
14128,0,no,453,no,SM,2023-04,1
15761,0,no,453,no,SM,2023-05,1
15572,0,no,453,no,SM,2023-06,1
14508,0,no,453,no,SM,2023-07,1
14452,0,no,453,no,SM,2023-08,1
14548,0,no,453,no,SM,2023-09,1
15502,0,no,453,no,SM,2023-10,1
14692,0,no,453,no,SM,2023-11,1
15328,0,no,453,no,SM,2023-12,1
35900,0,no,447,no,SM,2021-02,1
52300,0,no,447,no,SM,2021-07,1
454115,0,no,44Z72,no,SM,2021-02,1
574242,0,no,44Z72,no,SM,2021-08,1
94264,0,no,454,no,SM,2021-03,1
87187,0,no,454,no,SM,2021-09,1
10332,0,no,442,no,SM,2022-01,1
11759,0,no,442,no,SM,2022-07,1
12504,0,no,442,no,SM,2022-12,1
33166,0,no,446,no,SM,2022-05,1
33892,0,no,446,no,SM,2022-11,1
574664,0,no,44X72,no,SM,2022-02,1
694225,0,no,44X72,no,SM,2022-08,1
