cell_value,time_slot_id,data_type_code,category_code,error_data,seasonally_adj,data_type_code,time,us
74647,0,SM,4411,no,no,SM,2017-01,1
77728,0,SM,4411,no,no,SM,2017-02,1
91143,0,SM,4411,no,no,SM,2017-03,1
82286,0,SM,4411,no,no,SM,2017-04,1
89634,0,SM,4411,no,no,SM,2017-05,1
86398,0,SM,4411,no,no,SM,2017-06,1
87358,0,SM,4411,no,no,SM,2017-07,1
89952,0,SM,4411,no,no,SM,2017-08,1
86414,0,SM,4411,no,no,SM,2017-09,1
84335,0,SM,4411,no,no,SM,2017-10,1
82567,0,SM,4411,no,no,SM,2017-11,1
88125,0,SM,4411,no,no,SM,2017-12,1
65989,0,SM,44111,no,no,SM,2017-01,1
67955,0,SM,44111,no,no,SM,2017-02,1
79994,0,SM,44111,no,no,SM,2017-03,1
72893,0,SM,44111,no,no,SM,2017-04,1
79746,0,SM,44111,no,no,SM,2017-05,1
76460,0,SM,44111,no,no,SM,2017-06,1
77676,0,SM,44111,no,no,SM,2017-07,1
80162,0,SM,44111,no,no,SM,2017-08,1
76996,0,SM,44111,no,no,SM,2017-09,1
75042,0,SM,44111,no,no,SM,2017-10,1
73824,0,SM,44111,no,no,SM,2017-11,1
79750,0,SM,44111,no,no,SM,2017-12,1
8658,0,SM,44112,no,no,SM,2017-01,1
9773,0,SM,44112,no,no,SM,2017-02,1
11149,0,SM,44112,no,no,SM,2017-03,1
9393,0,SM,44112,no,no,SM,2017-04,1
9938,0,SM,44112,no,no,SM,2017-06,1
9682,0,SM,44112,no,no,SM,2017-07,1
9790,0,SM,44112,no,no,SM,2017-08,1
9418,0,SM,44112,no,no,SM,2017-09,1
9293,0,SM,44112,no,no,SM,2017-10,1
8743,0,SM,44112,no,no,SM,2017-11,1
8375,0,SM,44112,no,no,SM,2017-12,1
8408,0,SM,442,no,no,SM,2017-01,1
8376,0,SM,442,no,no,SM,2017-02,1
9815,0,SM,442,no,no,SM,2017-03,1
9575,0,SM,442,no,no,SM,2017-05,1
9523,0,SM,442,no,no,SM,2017-06,1
9396,0,SM,442,no,no,SM,2017-07,1
10031,0,SM,442,no,no,SM,2017-08,1
9647,0,SM,442,no,no,SM,2017-10,1
10702,0,SM,442,no,no,SM,2017-11,1
347201,0,SM,4400A,no,no,SM,2017-11,1
396646,0,SM,4400A,no,no,SM,2017-12,1
89771,0,SM,4400C,no,no,SM,2017-01,1
103415,0,SM,4400C,no,no,SM,2017-03,1
100811,0,SM,4400C,no,no,SM,2017-04,1
104330,0,SM,4400C,no,no,SM,2017-05,1
103231,0,SM,4400C,no,no,SM,2017-06,1
102614,0,SM,4400C,no,no,SM,2017-07,1
100533,0,SM,4400C,no,no,SM,2017-09,1
102875,0,SM,4400C,no,no,SM,2017-10,1
118844,0,SM,4400C,no,no,SM,2017-11,1
149503,0,SM,4400C,no,no,SM,2017-12,1
7020,0,SM,4413,no,no,SM,2017-01,1
6934,0,SM,4413,no,no,SM,2017-02,1
8363,0,SM,4413,no,no,SM,2017-03,1
7682,0,SM,4413,no,no,SM,2017-04,1
8139,0,SM,4413,no,no,SM,2017-05,1
8154,0,SM,4413,no,no,SM,2017-06,1
7906,0,SM,4413,no,no,SM,2017-07,1
8273,0,SM,4413,no,no,SM,2017-08,1
7827,0,SM,4413,no,no,SM,2017-09,1
7956,0,SM,4413,no,no,SM,2017-10,1
7775,0,SM,4413,no,no,SM,2017-11,1
7414,0,SM,4413,no,no,SM,2017-12,1
78223,0,SM,441X,no,no,SM,2017-01,1
82526,0,SM,441X,no,no,SM,2017-02,1
97974,0,SM,441X,no,no,SM,2017-03,1
89661,0,SM,441X,no,no,SM,2017-04,1
94454,0,SM,441X,no,no,SM,2017-06,1
94324,0,SM,441X,no,no,SM,2017-07,1
96512,0,SM,441X,no,no,SM,2017-08,1
92116,0,SM,441X,no,no,SM,2017-09,1
86920,0,SM,441X,no,no,SM,2017-11,1
92628,0,SM,441X,no,no,SM,2017-12,1
369068,0,SM,44000,no,no,SM,2017-01,1
365596,0,SM,44000,no,no,SM,2017-02,1
423024,0,SM,44000,no,no,SM,2017-03,1
407275,0,SM,44000,no,no,SM,2017-04,1
434531,0,SM,44000,no,no,SM,2017-05,1
423102,0,SM,44000,no,no,SM,2017-06,1
416927,0,SM,44000,no,no,SM,2017-07,1
431816,0,SM,44000,no,no,SM,2017-08,1
412534,0,SM,44000,no,no,SM,2017-09,1
417757,0,SM,44000,no,no,SM,2017-10,1
441896,0,SM,44000,no,no,SM,2017-11,1
496688,0,SM,44000,no,no,SM,2017-12,1
85243,0,SM,441,no,no,SM,2017-01,1
89460,0,SM,441,no,no,SM,2017-02,1
106337,0,SM,441,no,no,SM,2017-03,1
97343,0,SM,441,no,no,SM,2017-04,1
105656,0,SM,441,no,no,SM,2017-05,1
102608,0,SM,441,no,no,SM,2017-06,1
102230,0,SM,441,no,no,SM,2017-07,1
104785,0,SM,441,no,no,SM,2017-08,1
99943,0,SM,441,no,no,SM,2017-09,1
97354,0,SM,441,no,no,SM,2017-10,1
94695,0,SM,441,no,no,SM,2017-11,1
100042,0,SM,441,no,no,SM,2017-12,1
283825,0,SM,4400A,no,no,SM,2017-01,1
316687,0,SM,4400A,no,no,SM,2017-03,1
309932,0,SM,4400A,no,no,SM,2017-04,1
328875,0,SM,4400A,no,no,SM,2017-05,1
320494,0,SM,4400A,no,no,SM,2017-06,1
314697,0,SM,4400A,no,no,SM,2017-07,1
312591,0,SM,4400A,no,no,SM,2017-09,1
320403,0,SM,4400A,no,no,SM,2017-10,1
1299,0,SM,443141,no,no,SM,2017-01,1
1286,0,SM,443141,no,no,SM,2017-02,1
1490,0,SM,443141,no,no,SM,2017-03,1
1347,0,SM,443141,no,no,SM,2017-04,1
1449,0,SM,443141,no,no,SM,2017-05,1
1445,0,SM,443141,no,no,SM,2017-06,1
1395,0,SM,443141,no,no,SM,2017-07,1
1388,0,SM,443141,no,no,SM,2017-08,1
1387,0,SM,443141,no,no,SM,2017-09,1
1363,0,SM,443141,no,no,SM,2017-10,1
1518,0,SM,443141,no,no,SM,2017-11,1
1439,0,SM,443141,no,no,SM,2017-12,1
5738,0,SM,443142,no,no,SM,2017-01,1
5436,0,SM,443142,no,no,SM,2017-02,1
6010,0,SM,443142,no,no,SM,2017-03,1
5330,0,SM,443142,no,no,SM,2017-04,1
5710,0,SM,443142,no,no,SM,2017-05,1
5785,0,SM,443142,no,no,SM,2017-06,1
5679,0,SM,443142,no,no,SM,2017-07,1
6082,0,SM,443142,no,no,SM,2017-08,1
5906,0,SM,443142,no,no,SM,2017-09,1
5801,0,SM,443142,no,no,SM,2017-10,1
8180,0,SM,443142,no,no,SM,2017-11,1
9961,0,SM,443142,no,no,SM,2017-12,1
15445,0,SM,4423X,no,no,SM,2017-01,1
15098,0,SM,4423X,no,no,SM,2017-02,1
17315,0,SM,4423X,no,no,SM,2017-03,1
15405,0,SM,4423X,no,no,SM,2017-04,1
16734,0,SM,4423X,no,no,SM,2017-05,1
16753,0,SM,4423X,no,no,SM,2017-06,1
16470,0,SM,4423X,no,no,SM,2017-07,1
17501,0,SM,4423X,no,no,SM,2017-08,1
16970,0,SM,4423X,no,no,SM,2017-09,1
16811,0,SM,4423X,no,no,SM,2017-10,1
20400,0,SM,4423X,no,no,SM,2017-11,1
22831,0,SM,4423X,no,no,SM,2017-12,1
20248,0,SM,4441,no,no,SM,2017-01,1
19954,0,SM,4441,no,no,SM,2017-02,1
25203,0,SM,4441,no,no,SM,2017-03,1
25948,0,SM,4441,no,no,SM,2017-04,1
29749,0,SM,4441,no,no,SM,2017-05,1
28828,0,SM,4441,no,no,SM,2017-06,1
26490,0,SM,4441,no,no,SM,2017-07,1
27026,0,SM,4441,no,no,SM,2017-08,1
26022,0,SM,4441,no,no,SM,2017-09,1
26552,0,SM,4441,no,no,SM,2017-10,1
25978,0,SM,4441,no,no,SM,2017-11,1
23473,0,SM,4441,no,no,SM,2017-12,1
52570,0,SM,4451,no,no,SM,2017-01,1
49231,0,SM,4451,no,no,SM,2017-02,1
54388,0,SM,4451,no,no,SM,2017-03,1
53657,0,SM,4451,no,no,SM,2017-04,1
55730,0,SM,4451,no,no,SM,2017-05,1
54206,0,SM,4451,no,no,SM,2017-06,1
55168,0,SM,4451,no,no,SM,2017-07,1
55083,0,SM,4451,no,no,SM,2017-08,1
54132,0,SM,4451,no,no,SM,2017-09,1
54538,0,SM,4451,no,no,SM,2017-10,1
55405,0,SM,4451,no,no,SM,2017-11,1
59070,0,SM,4451,no,no,SM,2017-12,1
1462,0,SM,44221,no,no,SM,2017-01,1
1512,0,SM,44221,no,no,SM,2017-02,1
(S),0,SM,44221,no,no,SM,2017-03,1
(S),0,SM,44221,no,no,SM,2017-04,1
(S),0,SM,44221,no,no,SM,2017-05,1
(S),0,SM,44221,no,no,SM,2017-06,1
(S),0,SM,44221,no,no,SM,2017-07,1
(S),0,SM,44221,no,no,SM,2017-08,1
(S),0,SM,44221,no,no,SM,2017-09,1
(S),0,SM,44221,no,no,SM,2017-10,1
(S),0,SM,44221,no,no,SM,2017-11,1
(S),0,SM,44221,no,no,SM,2017-12,1
2182,0,SM,442299,no,no,SM,2017-01,1
2317,0,SM,442299,no,no,SM,2017-03,1
2118,0,SM,442299,no,no,SM,2017-04,1
2402,0,SM,442299,no,no,SM,2017-05,1
2309,0,SM,442299,no,no,SM,2017-06,1
2319,0,SM,442299,no,no,SM,2017-07,1
2300,0,SM,442299,no,no,SM,2017-09,1
2338,0,SM,442299,no,no,SM,2017-10,1
1779,0,SM,44413,no,no,SM,2017-01,1
1694,0,SM,44413,no,no,SM,2017-02,1
2126,0,SM,44413,no,no,SM,2017-03,1
2207,0,SM,44413,no,no,SM,2017-04,1
2441,0,SM,44413,no,no,SM,2017-05,1
2392,0,SM,44413,no,no,SM,2017-06,1
2195,0,SM,44413,no,no,SM,2017-07,1
2249,0,SM,44413,no,no,SM,2017-08,1
2162,0,SM,44413,no,no,SM,2017-09,1
2265,0,SM,44413,no,no,SM,2017-10,1
2154,0,SM,44413,no,no,SM,2017-11,1
2227,0,SM,44413,no,no,SM,2017-12,1
3045,0,SM,442299,no,no,SM,2017-11,1
4004,0,SM,442299,no,no,SM,2017-12,1
11431,0,SM,442,no,no,SM,2017-12,1
4643,0,SM,4421,no,no,SM,2017-01,1
4755,0,SM,4421,no,no,SM,2017-02,1
5474,0,SM,4421,no,no,SM,2017-03,1
4747,0,SM,4421,no,no,SM,2017-04,1
5140,0,SM,4421,no,no,SM,2017-05,1
5084,0,SM,4421,no,no,SM,2017-06,1
5104,0,SM,4421,no,no,SM,2017-07,1
5229,0,SM,4421,no,no,SM,2017-08,1
5190,0,SM,4421,no,no,SM,2017-09,1
5052,0,SM,4421,no,no,SM,2017-10,1
5403,0,SM,4421,no,no,SM,2017-12,1
25643,0,SM,446,no,no,SM,2017-01,1
24675,0,SM,446,no,no,SM,2017-02,1
27474,0,SM,446,no,no,SM,2017-03,1
25816,0,SM,446,no,no,SM,2017-04,1
27386,0,SM,446,no,no,SM,2017-05,1
26869,0,SM,446,no,no,SM,2017-06,1
25990,0,SM,446,no,no,SM,2017-07,1
27639,0,SM,446,no,no,SM,2017-08,1
26577,0,SM,446,no,no,SM,2017-09,1
27787,0,SM,446,no,no,SM,2017-10,1
27413,0,SM,446,no,no,SM,2017-11,1
30597,0,SM,446,no,no,SM,2017-12,1
7037,0,SM,443,no,no,SM,2017-01,1
6722,0,SM,443,no,no,SM,2017-02,1
7500,0,SM,443,no,no,SM,2017-03,1
6677,0,SM,443,no,no,SM,2017-04,1
7159,0,SM,443,no,no,SM,2017-05,1
7230,0,SM,443,no,no,SM,2017-06,1
7074,0,SM,443,no,no,SM,2017-07,1
7470,0,SM,443,no,no,SM,2017-08,1
7293,0,SM,443,no,no,SM,2017-09,1
7164,0,SM,443,no,no,SM,2017-10,1
9698,0,SM,443,no,no,SM,2017-11,1
11400,0,SM,443,no,no,SM,2017-12,1
3765,0,SM,4422,no,no,SM,2017-01,1
3621,0,SM,4422,no,no,SM,2017-02,1
4341,0,SM,4422,no,no,SM,2017-03,1
3981,0,SM,4422,no,no,SM,2017-04,1
4435,0,SM,4422,no,no,SM,2017-05,1
4439,0,SM,4422,no,no,SM,2017-06,1
4292,0,SM,4422,no,no,SM,2017-07,1
4802,0,SM,4422,no,no,SM,2017-08,1
4487,0,SM,4422,no,no,SM,2017-09,1
4595,0,SM,4422,no,no,SM,2017-10,1
5235,0,SM,4422,no,no,SM,2017-11,1
6028,0,SM,4422,no,no,SM,2017-12,1
746,0,SM,44412,no,no,SM,2017-01,1
772,0,SM,44412,no,no,SM,2017-02,1
977,0,SM,44412,no,no,SM,2017-03,1
935,0,SM,44412,no,no,SM,2017-04,1
1082,0,SM,44412,no,no,SM,2017-05,1
1115,0,SM,44412,no,no,SM,2017-06,1
1044,0,SM,44412,no,no,SM,2017-07,1
1122,0,SM,44412,no,no,SM,2017-08,1
1016,0,SM,44412,no,no,SM,2017-09,1
1040,0,SM,44412,no,no,SM,2017-10,1
898,0,SM,44412,no,no,SM,2017-11,1
789,0,SM,44412,no,no,SM,2017-12,1
57819,0,SM,445,no,no,SM,2017-01,1
54513,0,SM,445,no,no,SM,2017-02,1
60262,0,SM,445,no,no,SM,2017-03,1
59631,0,SM,445,no,no,SM,2017-04,1
62133,0,SM,445,no,no,SM,2017-05,1
60561,0,SM,445,no,no,SM,2017-06,1
61621,0,SM,445,no,no,SM,2017-07,1
61413,0,SM,445,no,no,SM,2017-08,1
60271,0,SM,445,no,no,SM,2017-09,1
60738,0,SM,445,no,no,SM,2017-10,1
62053,0,SM,445,no,no,SM,2017-11,1
67828,0,SM,445,no,no,SM,2017-12,1
50516,0,SM,44511,no,no,SM,2017-01,1
47221,0,SM,44511,no,no,SM,2017-02,1
52113,0,SM,44511,no,no,SM,2017-03,1
51289,0,SM,44511,no,no,SM,2017-04,1
53244,0,SM,44511,no,no,SM,2017-05,1
51786,0,SM,44511,no,no,SM,2017-06,1
52688,0,SM,44511,no,no,SM,2017-07,1
52628,0,SM,44511,no,no,SM,2017-08,1
51665,0,SM,44511,no,no,SM,2017-09,1
52071,0,SM,44511,no,no,SM,2017-10,1
53051,0,SM,44511,no,no,SM,2017-11,1
56700,0,SM,44511,no,no,SM,2017-12,1
3580,0,SM,4453,no,no,SM,2017-01,1
3609,0,SM,4453,no,no,SM,2017-02,1
4076,0,SM,4453,no,no,SM,2017-03,1
4079,0,SM,4453,no,no,SM,2017-04,1
4457,0,SM,4453,no,no,SM,2017-05,1
4482,0,SM,4453,no,no,SM,2017-06,1
4598,0,SM,4453,no,no,SM,2017-07,1
4451,0,SM,4453,no,no,SM,2017-08,1
4344,0,SM,4453,no,no,SM,2017-09,1
4341,0,SM,4453,no,no,SM,2017-10,1
4636,0,SM,4453,no,no,SM,2017-11,1
5969,0,SM,4453,no,no,SM,2017-12,1
22380,0,SM,444,no,no,SM,2017-01,1
22486,0,SM,444,no,no,SM,2017-02,1
29214,0,SM,444,no,no,SM,2017-03,1
31245,0,SM,444,no,no,SM,2017-04,1
35616,0,SM,444,no,no,SM,2017-05,1
33427,0,SM,444,no,no,SM,2017-06,1
30054,0,SM,444,no,no,SM,2017-07,1
30302,0,SM,444,no,no,SM,2017-08,1
28989,0,SM,444,no,no,SM,2017-09,1
29690,0,SM,444,no,no,SM,2017-10,1
29202,0,SM,444,no,no,SM,2017-11,1
26760,0,SM,444,no,no,SM,2017-12,1
11846,0,SM,4481,no,no,SM,2017-01,1
12708,0,SM,4481,no,no,SM,2017-02,1
15791,0,SM,4481,no,no,SM,2017-03,1
15687,0,SM,4481,no,no,SM,2017-04,1
16006,0,SM,4481,no,no,SM,2017-05,1
15399,0,SM,4481,no,no,SM,2017-06,1
15368,0,SM,4481,no,no,SM,2017-07,1
16351,0,SM,4481,no,no,SM,2017-08,1
14710,0,SM,4481,no,no,SM,2017-09,1
15357,0,SM,4481,no,no,SM,2017-10,1
18389,0,SM,4481,no,no,SM,2017-11,1
23496,0,SM,4481,no,no,SM,2017-12,1
35914,0,SM,447,no,no,SM,2017-01,1
34204,0,SM,447,no,no,SM,2017-02,1
39099,0,SM,447,no,no,SM,2017-03,1
39458,0,SM,447,no,no,SM,2017-04,1
41292,0,SM,447,no,no,SM,2017-05,1
40494,0,SM,447,no,no,SM,2017-06,1
3169,0,SM,44812,no,no,SM,2017-08,1
3003,0,SM,44812,no,no,SM,2017-09,1
3176,0,SM,44812,no,no,SM,2017-10,1
3636,0,SM,44812,no,no,SM,2017-11,1
4521,0,SM,44812,no,no,SM,2017-12,1
6033,0,SM,44814,no,no,SM,2017-01,1
6551,0,SM,44814,no,no,SM,2017-02,1
8383,0,SM,44814,no,no,SM,2017-03,1
8449,0,SM,44814,no,no,SM,2017-04,1
8630,0,SM,44814,no,no,SM,2017-05,1
8392,0,SM,44814,no,no,SM,2017-06,1
8713,0,SM,44814,no,no,SM,2017-07,1
9122,0,SM,44814,no,no,SM,2017-08,1
8619,0,SM,44814,no,no,SM,2017-10,1
10626,0,SM,44814,no,no,SM,2017-11,1
13621,0,SM,44814,no,no,SM,2017-12,1
625,0,SM,44811,no,no,SM,2017-01,1
647,0,SM,44811,no,no,SM,2017-02,1
799,0,SM,44811,no,no,SM,2017-03,1
834,0,SM,44811,no,no,SM,2017-04,1
872,0,SM,44811,no,no,SM,2017-05,1
803,0,SM,44811,no,no,SM,2017-06,1
687,0,SM,44811,no,no,SM,2017-07,1
717,0,SM,44811,no,no,SM,2017-08,1
758,0,SM,44811,no,no,SM,2017-09,1
743,0,SM,44811,no,no,SM,2017-10,1
786,0,SM,44811,no,no,SM,2017-11,1
1025,0,SM,44811,no,no,SM,2017-12,1
2380,0,SM,44812,no,no,SM,2017-01,1
2675,0,SM,44812,no,no,SM,2017-02,1
3370,0,SM,44812,no,no,SM,2017-03,1
3486,0,SM,44812,no,no,SM,2017-05,1
3218,0,SM,44812,no,no,SM,2017-06,1
3080,0,SM,44812,no,no,SM,2017-07,1
21657,0,SM,44611,no,no,SM,2017-01,1
20566,0,SM,44611,no,no,SM,2017-02,1
22625,0,SM,44611,no,no,SM,2017-03,1
21617,0,SM,44611,no,no,SM,2017-04,1
23025,0,SM,44611,no,no,SM,2017-05,1
22372,0,SM,44611,no,no,SM,2017-06,1
21639,0,SM,44611,no,no,SM,2017-07,1
22850,0,SM,44611,no,no,SM,2017-08,1
21967,0,SM,44611,no,no,SM,2017-09,1
23399,0,SM,44611,no,no,SM,2017-10,1
22671,0,SM,44611,no,no,SM,2017-11,1
24666,0,SM,44611,no,no,SM,2017-12,1
15918,0,SM,448,no,no,SM,2017-01,1
18036,0,SM,448,no,no,SM,2017-02,1
21354,0,SM,448,no,no,SM,2017-03,1
21164,0,SM,448,no,no,SM,2017-04,1
21962,0,SM,448,no,no,SM,2017-05,1
20632,0,SM,448,no,no,SM,2017-06,1
20803,0,SM,448,no,no,SM,2017-07,1
22774,0,SM,448,no,no,SM,2017-08,1
19900,0,SM,448,no,no,SM,2017-09,1
20451,0,SM,448,no,no,SM,2017-10,1
24531,0,SM,448,no,no,SM,2017-11,1
33871,0,SM,448,no,no,SM,2017-12,1
40215,0,SM,447,no,no,SM,2017-07,1
41638,0,SM,447,no,no,SM,2017-08,1
41681,0,SM,447,no,no,SM,2017-09,1
41967,0,SM,447,no,no,SM,2017-10,1
40245,0,SM,447,no,no,SM,2017-11,1
39945,0,SM,447,no,no,SM,2017-12,1
52942,0,SM,722,no,no,SM,2017-01,1
52791,0,SM,722,no,no,SM,2017-02,1
60144,0,SM,722,no,no,SM,2017-03,1
58578,0,SM,722,no,no,SM,2017-04,1
60131,0,SM,722,no,no,SM,2017-05,1
58666,0,SM,722,no,no,SM,2017-06,1
58463,0,SM,722,no,no,SM,2017-07,1
58509,0,SM,722,no,no,SM,2017-08,1
57154,0,SM,722,no,no,SM,2017-09,1
58229,0,SM,722,no,no,SM,2017-10,1
55746,0,SM,722,no,no,SM,2017-11,1
61296,0,SM,722,no,no,SM,2017-12,1
1974,0,SM,7224,no,no,SM,2017-01,1
1505,0,SM,44819,no,no,SM,2017-01,1
1446,0,SM,44819,no,no,SM,2017-02,1
6220,0,SM,451,no,no,SM,2017-01,1
5559,0,SM,451,no,no,SM,2017-02,1
6638,0,SM,451,no,no,SM,2017-03,1
6352,0,SM,451,no,no,SM,2017-04,1
6565,0,SM,451,no,no,SM,2017-05,1
6727,0,SM,451,no,no,SM,2017-06,1
6506,0,SM,451,no,no,SM,2017-07,1
7648,0,SM,451,no,no,SM,2017-08,1
6716,0,SM,451,no,no,SM,2017-09,1
6335,0,SM,451,no,no,SM,2017-10,1
7773,0,SM,451,no,no,SM,2017-11,1
10857,0,SM,451,no,no,SM,2017-12,1
2966,0,SM,45111,no,no,SM,2017-01,1
3041,0,SM,45111,no,no,SM,2017-02,1
3795,0,SM,45111,no,no,SM,2017-03,1
3813,0,SM,45111,no,no,SM,2017-05,1
4117,0,SM,45111,no,no,SM,2017-06,1
300853,0,SM,44W72,no,no,SM,2017-01,1
294723,0,SM,44W72,no,no,SM,2017-02,1
337732,0,SM,44W72,no,no,SM,2017-03,1
329052,0,SM,44W72,no,no,SM,2017-04,1
347714,0,SM,44W72,no,no,SM,2017-05,1
338666,0,SM,44W72,no,no,SM,2017-06,1
332945,0,SM,44W72,no,no,SM,2017-07,1
343902,0,SM,44W72,no,no,SM,2017-08,1
328064,0,SM,44W72,no,no,SM,2017-09,1
336665,0,SM,44W72,no,no,SM,2017-10,1
362702,0,SM,44W72,no,no,SM,2017-11,1
417997,0,SM,44W72,no,no,SM,2017-12,1
35239,0,SM,45291,no,no,SM,2017-01,1
34254,0,SM,45291,no,no,SM,2017-02,1
37992,0,SM,45291,no,no,SM,2017-03,1
38046,0,SM,45291,no,no,SM,2017-04,1
38469,0,SM,45291,no,no,SM,2017-05,1
38857,0,SM,45291,no,no,SM,2017-06,1
38967,0,SM,45291,no,no,SM,2017-07,1
39535,0,SM,45291,no,no,SM,2017-08,1
37596,0,SM,45291,no,no,SM,2017-09,1
39004,0,SM,45291,no,no,SM,2017-10,1
42134,0,SM,45291,no,no,SM,2017-11,1
50087,0,SM,45291,no,no,SM,2017-12,1
49990,0,SM,452,no,no,SM,2017-01,1
49639,0,SM,452,no,no,SM,2017-02,1
55815,0,SM,452,no,no,SM,2017-03,1
55682,0,SM,452,no,no,SM,2017-04,1
56619,0,SM,452,no,no,SM,2017-05,1
56740,0,SM,452,no,no,SM,2017-06,1
56375,0,SM,452,no,no,SM,2017-07,1
57859,0,SM,452,no,no,SM,2017-08,1
54454,0,SM,452,no,no,SM,2017-09,1
56383,0,SM,452,no,no,SM,2017-10,1
63725,0,SM,452,no,no,SM,2017-11,1
78610,0,SM,452,no,no,SM,2017-12,1
45481,0,SM,454,no,no,SM,2017-04,1
25047,0,SM,72251X,no,no,SM,2017-09,1
1747,0,SM,44831,no,no,SM,2017-01,1
2239,0,SM,44831,no,no,SM,2017-06,1
5292,0,SM,45299,no,no,SM,2017-01,1
5413,0,SM,45299,no,no,SM,2017-02,1
6142,0,SM,45299,no,no,SM,2017-03,1
6142,0,SM,45299,no,no,SM,2017-04,1
6297,0,SM,45299,no,no,SM,2017-05,1
6288,0,SM,45299,no,no,SM,2017-06,1
6080,0,SM,45299,no,no,SM,2017-07,1
6169,0,SM,45299,no,no,SM,2017-08,1
5991,0,SM,45299,no,no,SM,2017-09,1
6235,0,SM,45299,no,no,SM,2017-10,1
6752,0,SM,45299,no,no,SM,2017-11,1
8256,0,SM,45299,no,no,SM,2017-12,1
1227,0,SM,45330,no,no,SM,2017-01,1
1250,0,SM,45330,no,no,SM,2017-02,1
1425,0,SM,45330,no,no,SM,2017-03,1
1321,0,SM,45330,no,no,SM,2017-04,1
1387,0,SM,45330,no,no,SM,2017-05,1
1323,0,SM,45330,no,no,SM,2017-06,1
1378,0,SM,45330,no,no,SM,2017-07,1
1454,0,SM,45330,no,no,SM,2017-08,1
1424,0,SM,45330,no,no,SM,2017-09,1
1562,0,SM,45330,no,no,SM,2017-10,1
1485,0,SM,45330,no,no,SM,2017-11,1
1503,0,SM,45330,no,no,SM,2017-12,1
45834,0,SM,454,no,no,SM,2017-01,1
43117,0,SM,454,no,no,SM,2017-02,1
49589,0,SM,454,no,no,SM,2017-03,1
25616,0,SM,72251X,no,no,SM,2017-10,1
24327,0,SM,72251X,no,no,SM,2017-11,1
25830,0,SM,72251X,no,no,SM,2017-12,1
336767,0,SM,44Y72,no,no,SM,2017-01,1
328927,0,SM,44Y72,no,no,SM,2017-02,1
376831,0,SM,44Y72,no,no,SM,2017-03,1
368510,0,SM,44Y72,no,no,SM,2017-04,1
389006,0,SM,44Y72,no,no,SM,2017-05,1
379160,0,SM,44Y72,no,no,SM,2017-06,1
373160,0,SM,44Y72,no,no,SM,2017-07,1
385540,0,SM,44Y72,no,no,SM,2017-08,1
369745,0,SM,44Y72,no,no,SM,2017-09,1
378632,0,SM,44Y72,no,no,SM,2017-10,1
402947,0,SM,44Y72,no,no,SM,2017-11,1
457942,0,SM,44Y72,no,no,SM,2017-12,1
1581,0,SM,44819,no,no,SM,2017-03,1
1376,0,SM,44819,no,no,SM,2017-04,1
1479,0,SM,44819,no,no,SM,2017-05,1
1494,0,SM,44819,no,no,SM,2017-06,1
1384,0,SM,44819,no,no,SM,2017-07,1
1576,0,SM,44819,no,no,SM,2017-08,1
1362,0,SM,44819,no,no,SM,2017-09,1
1296,0,SM,44819,no,no,SM,2017-10,1
1511,0,SM,44819,no,no,SM,2017-11,1
1812,0,SM,44819,no,no,SM,2017-12,1
2148,0,SM,4482,no,no,SM,2017-01,1
2681,0,SM,4482,no,no,SM,2017-02,1
3241,0,SM,4482,no,no,SM,2017-03,1
3083,0,SM,4482,no,no,SM,2017-04,1
2923,0,SM,4482,no,no,SM,2017-05,1
2769,0,SM,4482,no,no,SM,2017-06,1
2978,0,SM,4482,no,no,SM,2017-07,1
3926,0,SM,4482,no,no,SM,2017-08,1
2749,0,SM,4482,no,no,SM,2017-09,1
2639,0,SM,4482,no,no,SM,2017-10,1
3067,0,SM,4482,no,no,SM,2017-11,1
4128,0,SM,4482,no,no,SM,2017-12,1
422010,0,SM,44X72,no,no,SM,2017-01,1
418387,0,SM,44X72,no,no,SM,2017-02,1
483168,0,SM,44X72,no,no,SM,2017-03,1
465853,0,SM,44X72,no,no,SM,2017-04,1
494662,0,SM,44X72,no,no,SM,2017-05,1
481768,0,SM,44X72,no,no,SM,2017-06,1
475390,0,SM,44X72,no,no,SM,2017-07,1
490325,0,SM,44X72,no,no,SM,2017-08,1
469688,0,SM,44X72,no,no,SM,2017-09,1
475986,0,SM,44X72,no,no,SM,2017-10,1
497642,0,SM,44X72,no,no,SM,2017-11,1
557984,0,SM,44X72,no,no,SM,2017-12,1
1953,0,SM,7224,no,no,SM,2017-02,1
2276,0,SM,7224,no,no,SM,2017-03,1
2116,0,SM,7224,no,no,SM,2017-04,1
2179,0,SM,7224,no,no,SM,2017-05,1
2095,0,SM,7224,no,no,SM,2017-06,1
2155,0,SM,7224,no,no,SM,2017-07,1
2104,0,SM,7224,no,no,SM,2017-08,1
2161,0,SM,7224,no,no,SM,2017-09,1
2206,0,SM,7224,no,no,SM,2017-10,1
2077,0,SM,7224,no,no,SM,2017-11,1
2240,0,SM,7224,no,no,SM,2017-12,1
46469,0,SM,7225,no,no,SM,2017-01,1
45935,0,SM,7225,no,no,SM,2017-02,1
52500,0,SM,7225,no,no,SM,2017-03,1
50879,0,SM,7225,no,no,SM,2017-04,1
52483,0,SM,7225,no,no,SM,2017-05,1
51654,0,SM,7225,no,no,SM,2017-06,1
51813,0,SM,7225,no,no,SM,2017-07,1
