cell_value,time_slot_id,error_data,category_code,seasonally_adj,data_type_code,time,us
4.1,0,yes,443141,yes,E_SM,2017-09,1
4.2,0,yes,443141,yes,E_SM,2017-10,1
3.6,0,yes,443141,yes,E_SM,2017-11,1
4.0,0,yes,443141,yes,E_SM,2017-12,1
1.8,0,yes,4423X,yes,E_SM,2017-01,1
1.8,0,yes,4423X,yes,E_SM,2017-02,1
1.8,0,yes,4423X,yes,E_SM,2017-03,1
1.9,0,yes,4423X,yes,E_SM,2017-04,1
1.9,0,yes,4423X,yes,E_SM,2017-05,1
1.9,0,yes,4423X,yes,E_SM,2017-06,1
1.8,0,yes,4423X,yes,E_SM,2017-07,1
1.7,0,yes,4423X,yes,E_SM,2017-08,1
1.7,0,yes,4423X,yes,E_SM,2017-09,1
1.8,0,yes,4423X,yes,E_SM,2017-10,1
1.6,0,yes,4423X,yes,E_SM,2017-11,1
1.6,0,yes,4423X,yes,E_SM,2017-12,1
1.9,0,yes,444,yes,E_SM,2017-01,1
2.0,0,yes,444,yes,E_SM,2017-02,1
1.9,0,yes,444,yes,E_SM,2017-03,1
2.3,0,yes,444,yes,E_SM,2017-04,1
2.5,0,yes,444,yes,E_SM,2017-05,1
2.3,0,yes,444,yes,E_SM,2017-06,1
2.4,0,yes,444,yes,E_SM,2017-07,1
2.3,0,yes,444,yes,E_SM,2017-08,1
2.3,0,yes,444,yes,E_SM,2017-09,1
2.4,0,yes,444,yes,E_SM,2017-10,1
2.1,0,yes,444,yes,E_SM,2017-11,1
1.9,0,yes,444,yes,E_SM,2017-12,1
1.5,0,yes,445,yes,E_SM,2017-02,1
1.5,0,yes,445,yes,E_SM,2017-03,1
1.5,0,yes,445,yes,E_SM,2017-04,1
1.6,0,yes,445,yes,E_SM,2017-05,1
1.5,0,yes,445,yes,E_SM,2017-06,1
1.6,0,yes,445,yes,E_SM,2017-07,1
1.5,0,yes,445,yes,E_SM,2017-08,1
1.6,0,yes,445,yes,E_SM,2017-09,1
1.5,0,yes,445,yes,E_SM,2017-10,1
1.5,0,yes,445,yes,E_SM,2017-11,1
1.4,0,yes,445,yes,E_SM,2017-12,1
1.6,0,yes,4451,yes,E_SM,2017-01,1
1.6,0,yes,4451,yes,E_SM,2017-02,1
1.6,0,yes,4451,yes,E_SM,2017-03,1
1.6,0,yes,4451,yes,E_SM,2017-04,1
1.7,0,yes,4451,yes,E_SM,2017-05,1
5.1,0,yes,44221,yes,E_SM,2017-01,1
4.9,0,yes,44221,yes,E_SM,2017-02,1
(S),0,yes,44221,yes,E_SM,2017-03,1
(S),0,yes,44221,yes,E_SM,2017-04,1
(S),0,yes,44221,yes,E_SM,2017-05,1
(S),0,yes,44221,yes,E_SM,2017-06,1
(S),0,yes,44221,yes,E_SM,2017-07,1
(S),0,yes,44221,yes,E_SM,2017-08,1
(S),0,yes,44221,yes,E_SM,2017-09,1
(S),0,yes,44221,yes,E_SM,2017-10,1
(S),0,yes,44221,yes,E_SM,2017-11,1
(S),0,yes,44221,yes,E_SM,2017-12,1
3.2,0,yes,44413,yes,E_SM,2017-01,1
3.2,0,yes,44413,yes,E_SM,2017-02,1
2.9,0,yes,44413,yes,E_SM,2017-03,1
2.8,0,yes,44413,yes,E_SM,2017-04,1
3.3,0,yes,44413,yes,E_SM,2017-05,1
3.4,0,yes,44413,yes,E_SM,2017-06,1
3.5,0,yes,44413,yes,E_SM,2017-07,1
3.2,0,yes,44413,yes,E_SM,2017-08,1
3.2,0,yes,44413,yes,E_SM,2017-09,1
3.1,0,yes,44413,yes,E_SM,2017-10,1
3.2,0,yes,44413,yes,E_SM,2017-11,1
3.6,0,yes,44413,yes,E_SM,2017-12,1
3.5,0,yes,442299,yes,E_SM,2017-01,1
4.0,0,yes,442299,yes,E_SM,2017-02,1
3.5,0,yes,442299,yes,E_SM,2017-03,1
3.3,0,yes,442299,yes,E_SM,2017-04,1
3.8,0,yes,442299,yes,E_SM,2017-05,1
4.2,0,yes,442299,yes,E_SM,2017-06,1
3.8,0,yes,442299,yes,E_SM,2017-07,1
3.9,0,yes,442299,yes,E_SM,2017-08,1
3.5,0,yes,442299,yes,E_SM,2017-09,1
3.8,0,yes,442299,yes,E_SM,2017-10,1
3.4,0,yes,442299,yes,E_SM,2017-11,1
3.0,0,yes,442299,yes,E_SM,2017-12,1
2.4,0,yes,442,yes,E_SM,2017-01,1
2.5,0,yes,442,yes,E_SM,2017-02,1
2.5,0,yes,442,yes,E_SM,2017-03,1
2.4,0,yes,442,yes,E_SM,2017-04,1
2.6,0,yes,442,yes,E_SM,2017-05,1
2.7,0,yes,442,yes,E_SM,2017-06,1
2.4,0,yes,442,yes,E_SM,2017-07,1
